id,image,rectangles
1410,https://storage.yandexcloud.net/garbage-images/DJI_0049-1625.jpg,"((0.47306748360965223, 0.5031021521985377), (0.30047177012142134, 0.3548559736020104)) ((0.4950389655114869, 0.5074667250660564), (0.4314379529535937, 0.4480192005698219)) ((0.2719903820452218, 0.36295173269372805), (0.5191431298605567, 0.6307510229872374))"
1411,https://storage.yandexcloud.net/garbage-images/DJI_0083-1450.jpg,"((0.41754931815172774, 0.5205253247421922), (0.3460847147990457, 0.4585332558303388))"
1412,https://storage.yandexcloud.net/garbage-images/DJI_0083-650.jpg,"((0.00017790376447225173, 0.10347173753577145), (0.2037105754619082, 0.32341589663831843))"
1413,https://storage.yandexcloud.net/garbage-images/DJI_0102-2475.jpg,"((0.1369602340987883, 0.301882744653829), (0.560353206197108, 0.8028558679161087))"
1414,https://storage.yandexcloud.net/garbage-images/DJI_0063-275.jpg,"((0.45776428363024746, 0.5224594961040744), (0.295360609103079, 0.4182021213509007)) ((0.46135910986632356, 0.4981196982827181), (0.7194925882432086, 0.790031179191474))"
1415,https://storage.yandexcloud.net/garbage-images/DJI_0024-1650.jpg,"((0.09072843685600268, 0.2462278681042626), (0.5791037770314527, 0.7684899632099983)) ((0.24592069073552203, 0.3108138093329999), (0.7719426790609237, 0.8580400677840639))"
1416,https://storage.yandexcloud.net/garbage-images/DJI_0060-1150.jpg,"((0.49925104876159093, 0.5823348338408579), (0.33529129047518397, 0.4762779082076007))"
1417,https://storage.yandexcloud.net/garbage-images/DJI_0034-2925.jpg,"((0.08153087922871417, 0.1264139541935717), (0.1969530354569621, 0.2642456696159489))"
1418,https://storage.yandexcloud.net/garbage-images/DJI_0265-475.jpg,"((0.8267358228780174, 0.9073228962946871), (0.7825745594806184, 0.8559894279110615))"
1419,https://storage.yandexcloud.net/garbage-images/DJI_0071-600.jpg,"((0.247435203554603, 0.5351173373483511), (0.3303051777249954, 1))"
1421,https://storage.yandexcloud.net/garbage-images/DJI_0265-850.jpg,"((0.7414325230204096, 0.7886936432840012), (0.22905122232201464, 0.3311929027174018))"
1422,https://storage.yandexcloud.net/garbage-images/DJI_0034-2500.jpg,"((0.004714999402727904, 0.0371486841009788), (0.20516913807147125, 0.3024311741996697))"
1423,https://storage.yandexcloud.net/garbage-images/DJI_0071-2200.jpg,"((0.1928303706525831, 0.380019065196774), (0.6376264539247206, 0.9970014348729791)) ((0.39299253907607434, 0.5264339846917352), (0.6310324175770462, 0.9904073985253047))"
1424,https://storage.yandexcloud.net/garbage-images/DJI_0042-1550.jpg,"((0.2780846275736997, 0.3466587037928588), (0.4177237910431667, 0.5430104816489816))"
1425,https://storage.yandexcloud.net/garbage-images/DJI_0008-1675.jpg,"((0.4031859828383818, 0.5264339846917352), (0.44629638060135485, 0.7166518708560081))"
1426,https://storage.yandexcloud.net/garbage-images/DJI_0089-1725.jpg,"((0.3309051997965655, 0.42913293059698243), (0.15505820415304983, 0.305072531062644))"
1428,https://storage.yandexcloud.net/garbage-images/DJI_0042-1975.jpg,"((0.7210360928812406, 0.7682966048701204), (0.1501595172545907, 0.23588198977435876)) ((0.47268673576320513, 0.5301406915143925), (0.30511937142494067, 0.41556948024848805))"
1429,https://storage.yandexcloud.net/garbage-images/DJI_0042-75.jpg,"((0.4005603988389995, 0.44921092588637584), (0.03186494161820058, 0.13901803226791068)) ((0.5233450623395207, 0.5704511282107899), (0.6321970007710636, 0.6995111218202403))"
1430,https://storage.yandexcloud.net/garbage-images/DJI_0102-100.jpg,"((0.25121100310943467, 0.44117972777061853), (0.23772720511524018, 0.49324611358762577))"
1432,https://storage.yandexcloud.net/garbage-images/DJI_0018-200.jpg,"((0.38693234476367, 0.5009267840593142), (0.0016487000634115407, 0.22916930881420416))"
1433,https://storage.yandexcloud.net/garbage-images/DJI_0008-200.jpg,"((0.3822984244670991, 0.4962928637627433), (0.00010304375396322129, 0.052861445783132524))"
1434,https://storage.yandexcloud.net/garbage-images/DJI_0089-2500.jpg,"((0.504633920296571, 0.556533827618165), (0.00020608750792644259, 0.048018389346861125)) ((0.4063948100092678, 0.4953660797034291), (0.29202599873176915, 0.4404090044388078))"
1435,https://storage.yandexcloud.net/garbage-images/DJI_0008-2450.jpg,"((0.789156626506024, 0.8781278962001853), (0.6334099556119213, 0.8477409638554217))"
1436,https://storage.yandexcloud.net/garbage-images/DJI_0034-4675.jpg,"((0.4990732159406858, 0.5398517145505097), (0.33180088776157257, 0.38620798985415344)) ((0.24328081556997216, 0.28127896200185354), (0.5774571972098922, 0.6335129993658846))"
1437,https://storage.yandexcloud.net/garbage-images/DJI_0034-5225.jpg,"((0.5444856348470806, 0.5769230769230769), (0.3648779327837666, 0.4159876347495243)) ((0.5009267840593142, 0.5324374420759962), (0.4868817374762206, 0.5412888395688015)) ((0.2933271547729379, 0.34708063021316027), (0.6154803424223207, 0.683077045022194))"
1438,https://storage.yandexcloud.net/garbage-images/DJI_0013-500.jpg,"((0.4388322520852641, 0.5046339202965708), (0.21151271753681392, 0.3103696838636597))"
1440,https://storage.yandexcloud.net/garbage-images/DJI_0071-1025.jpg,"((0.8892493049119554, 0.9735866543095458), (0.7608750792644261, 0.9883956880152187))"
1441,https://storage.yandexcloud.net/garbage-images/DJI_0102-2100.jpg,"((0.23679332715477291, 0.40083410565338273), (0.28120640456563095, 0.5318088142041851))"
1443,https://storage.yandexcloud.net/garbage-images/DJI_0022-500.jpg,"((0.29770981588162204, 0.3308906585338304), (0.6524113146301879, 0.7654416879202413))"
1444,https://storage.yandexcloud.net/garbage-images/DJI_0102-875.jpg,"((0.15016127615246558, 0.26311733624508954), (0.36325740587360106, 0.6043888688923815))"
1446,https://storage.yandexcloud.net/garbage-images/DJI_0034-2050.jpg,"((0.5032357594847396, 0.5299860940697537), (0.5152197013145011, 0.5628071386288944))"
1447,https://storage.yandexcloud.net/garbage-images/DJI_0071-2750.jpg,"((0.3296509657743138, 0.4554388342934598), (0.00588360622590859, 0.3396095510439007))"
1449,https://storage.yandexcloud.net/garbage-images/DJI_0089-175.jpg,"((0.34230650599790485, 0.4576842117332682), (0.09580975171269773, 0.2876015445252525))"
1450,https://storage.yandexcloud.net/garbage-images/DJI_0079-550.jpg,"((0.4891164744321867, 0.5977001355937561), (0.8005984578887565, 0.9420802351551127))"
1451,https://storage.yandexcloud.net/garbage-images/DJI_0080-200.jpg,"((0.3574790358931328, 0.47366241198840314), (0.20631820078903315, 0.3508057044233024))"
1454,https://storage.yandexcloud.net/garbage-images/DJI_0083-25.jpg,"((0.3587928263571205, 0.4843324348087381), (0.24192804623105138, 0.36069453948612556))"
1455,https://storage.yandexcloud.net/garbage-images/DJI_0018-650.jpg,"((0.3489624791680017, 0.44190614970787073), (0.4689032649821234, 0.6541316456919639))"
1456,https://storage.yandexcloud.net/garbage-images/DJI_0042-2325.jpg,"((0.36912680545129467, 0.41048833581182054), (0.6846469441942948, 0.7701588193379482))"
1457,https://storage.yandexcloud.net/garbage-images/DJI_0024-3850.jpg,"((0.5476636400975448, 0.609146996038867), (0.9618446501333363, 1))"
1458,https://storage.yandexcloud.net/garbage-images/DJI_0089-2150.jpg,"((0.421332777585279, 0.4922382582033233), (0.5510664823331787, 0.6758399559647154))"
1459,https://storage.yandexcloud.net/garbage-images/DJI_0008-2000.jpg,"((0.03733996962399628, 0.17263529210058903), (0.5078607665471162, 0.775135092577512))"
1460,https://storage.yandexcloud.net/garbage-images/DJI_0008-650.jpg,"((0.23450779776076272, 0.4245472615793952), (0.4025743283601147, 0.7366672358981092))"
1461,https://storage.yandexcloud.net/garbage-images/DJI_0075-400.jpg,"((0.04347816126288331, 0.15616038451534303), (0.27180207689116825, 0.5947585541778964))"
1462,https://storage.yandexcloud.net/garbage-images/DJI_0064-175.jpg,"((0.4189618005195097, 0.5052620746771475), (0.39947903152463227, 0.5140251712519447))"
1463,https://storage.yandexcloud.net/garbage-images/DJI_0049-850.jpg,"((0.5434633754473455, 0.635874722559151), (0.5524556108059693, 0.6982898164773162))"
1465,https://storage.yandexcloud.net/garbage-images/DJI_0042-500.jpg,"((0.3086342357267467, 0.3188316578184419), (0.4070276768769697, 0.44261131291272726))"
1466,https://storage.yandexcloud.net/garbage-images/DJI_0018-1525.jpg,"((0.1341114750806381, 0.1836866347879564), (0.2711183872568988, 0.41066205798535976))"
1467,https://storage.yandexcloud.net/garbage-images/DJI_0063-1350.jpg,"((0.4283293798712301, 0.5183327685530329), (0.0010127550881781824, 0.1128977539288923)) ((0.7007342143906021, 0.7280319289129862), (0.3510686547501235, 0.4147005686023017))"
1468,https://storage.yandexcloud.net/garbage-images/DJI_0027-150.jpg,"((0.5596198221748884, 0.5925653397019037), (0.5767564182103829, 0.6383549814319464)) ((0.07653095802875538, 0.1044337943016357), (0.18025304524051322, 0.2442437856745646))"
1469,https://storage.yandexcloud.net/garbage-images/DJI_0034-1925.jpg,"((0.4983771979366693, 0.5217214503558116), (0.6299050474924808, 0.6593766707503317))"
1470,https://storage.yandexcloud.net/garbage-images/DJI_0037-150.jpg,"((0.5346436236304078, 0.5613765578523288), (0.380411675296906, 0.4420341602905944))"
1471,https://storage.yandexcloud.net/garbage-images/DJI_0102-1475.jpg,"((0.3905568733762566, 0.5141810058109618), (0.5547559834464308, 0.7590479173928977)) ((0.9565922411737391, 0.9936167275374325), (0.5893628137870891, 0.6697399681266825))"
1472,https://storage.yandexcloud.net/garbage-images/DJI_0049-200.jpg,"((0.3470471211188644, 0.42542479546884837), (0.5161813920114934, 0.6282719813966408))"
1474,https://storage.yandexcloud.net/garbage-images/DJI_0060-2150.jpg,"((0.4577180365726622, 0.5008086817191076), (0.14339552110856307, 0.22377267544815657)) ((0.45935659670363543, 0.475625988075001), (0.47606763212521386, 0.5174139049336467))"
1476,https://storage.yandexcloud.net/garbage-images/DJI_0034-1600.jpg,"((0.24050046339202963, 0.278498609823911), (0.44020291693088137, 0.5028535193405199))"
1477,https://storage.yandexcloud.net/garbage-images/DJI_0064-400.jpg,"((0.22567191844300277, 0.3489341983317887), (0.28697685478757134, 0.474928662016487))"
1479,https://storage.yandexcloud.net/garbage-images/DJI_0075-175.jpg,"((0.34986098239110286, 0.4601482854494902), (0.38280754597336714, 0.6713300570703867))"
1480,https://storage.yandexcloud.net/garbage-images/DJI_0008-325.jpg,"((0.23864689527340127, 0.4851714550509731), (0.00865567533291059, 0.35982878883956876))"
1481,https://storage.yandexcloud.net/garbage-images/DJI_0008-2575.jpg,"((0.6137627432808155, 0.7157089898053752), (0.5289235890932149, 0.7411937222574507))"
1482,https://storage.yandexcloud.net/garbage-images/DJI_0089-2425.jpg,"((0.41936978683966636, 0.5018535681186284), (0.28419467343056437, 0.4424698795180722))"
1483,https://storage.yandexcloud.net/garbage-images/DJI_0018-325.jpg,"((0.37766450417052827, 0.49258572752548657), (0.06666930881420419, 0.2727568167406468))"
1484,https://storage.yandexcloud.net/garbage-images/DJI_0265-725.jpg,"((0.4601482854494902, 0.49814643188137164), (0.5264133456904542, 0.6236226959118525))"
1485,https://storage.yandexcloud.net/garbage-images/DJI_0089-775.jpg,"((0.33317886932344765, 0.43049119555143645), (0.1954740012682308, 0.36199270767279645))"
1487,https://storage.yandexcloud.net/garbage-images/DJI_0102-1675.jpg,"((0.34672519458380996, 0.46964178358397857), (0.17852062048111614, 0.39776742115338437))"
1488,https://storage.yandexcloud.net/garbage-images/DJI_0064-925.jpg,"((0.37136817777502634, 0.4484130967611846), (0.33029252764549416, 0.4258882002345116))"
1489,https://storage.yandexcloud.net/garbage-images/DJI_0024-2450.jpg,"((0.5946261961492771, 0.6598422557859552), (0, 0.08022062945806012))"
1490,https://storage.yandexcloud.net/garbage-images/DJI_0060-2350.jpg,"((0.4378280860537023, 0.48673812911861597), (0.18156742447016766, 0.2654997625930995)) ((0.41899371562282317, 0.44051662705117534), (0.5208310608446349, 0.5648106657761113))"
1491,https://storage.yandexcloud.net/garbage-images/DJI_0027-350.jpg,"((0.39661003883447804, 0.43727401755356937), (0.4977021918867327, 0.5632594812624783)) ((0.6752796421399535, 0.6923757785112674), (0.34207035862768004, 0.38491319813100583))"
1492,https://storage.yandexcloud.net/garbage-images/DJI_0013-900.jpg,"((0.31328291778311024, 0.4009051810197013), (0.7366218131315764, 0.8354240696029582))"
1493,https://storage.yandexcloud.net/garbage-images/DJI_0037-350.jpg,"((0.4974154794400289, 0.5349259874998946), (0.491848469517337, 0.5624837897781564))"
1494,https://storage.yandexcloud.net/garbage-images/DJI_0080-1450.jpg,"((0.3947425131636476, 0.4895471026943258), (0.20133891378533006, 0.31879324641628864))"
1495,https://storage.yandexcloud.net/garbage-images/DJI_0097-1250.jpg,"((0.29489051107690417, 0.35631526219897103), (0.5337849304272156, 0.6649106096646383))"
1496,https://storage.yandexcloud.net/garbage-images/DJI_0042-700.jpg,"((0.35028498780807493, 0.39789890007427964), (0.6811971758787732, 0.7884871915186211))"
1498,https://storage.yandexcloud.net/garbage-images/DJI_0075-1300.jpg,"((0.3817520761419376, 0.5088858864179627), (0.8460578262529074, 0.9985798945307944))"
1499,https://storage.yandexcloud.net/garbage-images/DJI_0080-1000.jpg,"((0.7400370713623725, 0.8058387395736794), (0.5227409638554217, 0.6348525681674064))"
1500,https://storage.yandexcloud.net/garbage-images/DJI_0042-350.jpg,"((0.3194337517246967, 0.36679369225874686), (0.054971907311251955, 0.17011472413947457)) ((0.2867582107529684, 0.29821319560781495), (0.5611604174353964, 0.5976053560920003))"
1501,https://storage.yandexcloud.net/garbage-images/DJI_0018-1375.jpg,"((0.31268950445657273, 0.3815934440516101), (0.28264710890345, 0.4423278233140489))"
1502,https://storage.yandexcloud.net/garbage-images/DJI_0063-1500.jpg,"((0.8557579819683087, 0.9996138013404862), (0.3037729866835764, 0.698884440914906))"
1503,https://storage.yandexcloud.net/garbage-images/DJI_0071-1875.jpg,"((0.06719184430027804, 0.22567191844300277), (0.35498573240329734, 0.5660193405199746)) ((0.027566998764287916, 0.4360518999073215), (0.5891011414077362, 0.9969111093496794))"
1504,https://storage.yandexcloud.net/garbage-images/DJI_0027-700.jpg,"((0.7614131740637764, 0.8020106303657173), (0.3800190038908068, 0.44230110826672503)) ((0.6306819156969758, 0.6392483514304129), (0.5145218463196516, 0.5363868404090696))"
1505,https://storage.yandexcloud.net/garbage-images/DJI_0037-700.jpg,"((0.13188795066305106, 0.168984341926109), (0.07391035878406413, 0.16137033514173652))"
1507,https://storage.yandexcloud.net/garbage-images/DJI_0102-1225.jpg,"((0.3489341983317887, 0.38044485634847075), (0.09984939759036143, 0.16909480025364618)) ((0.5787766450417053, 0.6770157553290083), (0.2515298034242232, 0.4510225110970196))"
1509,https://storage.yandexcloud.net/garbage-images/DJI_0024-2000.jpg,"((0.5235751383278455, 0.5985267660137819), (0.09855195713578725, 0.20676587085351453)) ((0.05418600564400237, 0.10494417497966411), (0.9274278378660268, 0.9956302201570241))"
1510,https://storage.yandexcloud.net/garbage-images/DJI_0089-75.jpg,"((0.33348043042873143, 0.5148850945381717), (0.019637923804197762, 0.3133614038951717))"
1511,https://storage.yandexcloud.net/garbage-images/DJI_0060-2700.jpg,"((0.4366747004311076, 0.5148850945381717), (0.35232324823473715, 0.4953202056474481)) ((0.4356718693777793, 0.4663720560779388), (0.7157612233687771, 0.7917459417552589))"
1512,https://storage.yandexcloud.net/garbage-images/DJI_0075-800.jpg,"((0.5412753409601542, 0.5689223438323444), (0.7044731257649717, 0.7667198070671777))"
1513,https://storage.yandexcloud.net/garbage-images/DJI_0049-2075.jpg,"((0.38344818221935567, 0.4366747004311076), (0.7123760764780019, 0.8302519467776691)) ((0.5333514375912285, 0.5887504667503989), (0.7587534680713136, 0.837981512043221))"
1514,https://storage.yandexcloud.net/garbage-images/DJI_0024-600.jpg,"((0.8179503717030449, 0.8929019993889812), (0.17935006905225997, 0.2798344175044352)) ((0.36824060558742655, 0.4562272989578736), (0.589017028126513, 0.720419637640896)) ((0.2639600801113412, 0.31501408737567466), (0.2160655040636317, 0.29336115671915114)) ((0.12926440137139755, 0.1976984962150786), (0.2701724609224953, 0.3706568093746706))"
1515,https://storage.yandexcloud.net/garbage-images/DJI_0024-3450.jpg,"((0.5130167351233919, 0.5652960385620692), (0.0012038786843865073, 0.043747405905984416))"
1517,https://storage.yandexcloud.net/garbage-images/DJI_0089-2175.jpg,"((0.413863335483214, 0.4953324960114057), (0.526190153978151, 0.6537279808597581))"
1518,https://storage.yandexcloud.net/garbage-images/DJI_0008-2025.jpg,"((0.08907294884415629, 0.22050986116297228), (0.5342337372555088, 0.7622559125892912))"
1521,https://storage.yandexcloud.net/garbage-images/DJI_0042-1950.jpg,"((0.7117906026106566, 0.7443953875257241), (0.22493682795377587, 0.2941549185928934)) ((0.4627894040701578, 0.5060555290067363), (0.40107454559921485, 0.4950209750861168))"
